Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,11,3,1.0,1.0,0.7516483516483518,0.3866507388962781,0.3782559456398641,0.6086956521739131,0.6859267734553776,0.7049180327868853,0.5384615384615384,0.8285714285714286,0.7,0.7073170731707317,0.6835164835164835,"[0.7073170731707317, 0.7]","[0.8285714285714286, 0.5384615384615384]","[0.7631578947368421, 0.6086956521739131]","[0.8285714285714286, 0.5384615384615384]"
Gradient Boosting,12,3,1.0,1.0,0.7626373626373627,0.4315994320621039,0.3974433468913423,0.5853658536585366,0.68774465522433,0.7213114754098361,0.46153846153846156,0.9142857142857143,0.8,0.6956521739130435,0.6879120879120879,"[0.6956521739130435, 0.8]","[0.9142857142857143, 0.46153846153846156]","[0.7901234567901234, 0.5853658536585366]","[0.9142857142857143, 0.46153846153846156]"
Gradient Boosting,13,3,1.0,1.0,0.876923076923077,0.7318681318681318,0.7318681318681319,0.8461538461538461,0.865934065934066,0.8688524590163934,0.8461538461538461,0.8857142857142857,0.8461538461538461,0.8857142857142857,0.865934065934066,"[0.8857142857142857, 0.8461538461538461]","[0.8857142857142857, 0.8461538461538461]","[0.8857142857142857, 0.8461538461538461]","[0.8857142857142857, 0.8461538461538461]"
Gradient Boosting,14,3,1.0,1.0,0.7417582417582418,0.2704549901875177,0.26985854189336234,0.5925925925925926,0.6345315904139434,0.639344262295082,0.6153846153846154,0.6571428571428571,0.5714285714285714,0.696969696969697,0.6362637362637362,"[0.696969696969697, 0.5714285714285714]","[0.6571428571428571, 0.6153846153846154]","[0.6764705882352942, 0.5925925925925926]","[0.6571428571428571, 0.6153846153846154]"
Gradient Boosting,15,3,1.0,1.0,0.7658371040723981,0.4259188050152892,0.42567567567567566,0.6792452830188679,0.7127569698676429,0.7166666666666667,0.6923076923076923,0.7352941176470589,0.6666666666666666,0.7575757575757576,0.7138009049773756,"[0.7575757575757576, 0.6666666666666666]","[0.7352941176470589, 0.6923076923076923]","[0.746268656716418, 0.6792452830188679]","[0.7352941176470589, 0.6923076923076923]"
Gradient Boosting,16,4,1.0,1.0,0.8087912087912088,0.4238531229230863,0.4216397099832683,0.6530612244897959,0.7100922560805143,0.7213114754098361,0.6153846153846154,0.8,0.6956521739130435,0.7368421052631579,0.7076923076923077,"[0.7368421052631579, 0.6956521739130435]","[0.8, 0.6153846153846154]","[0.7671232876712328, 0.6530612244897959]","[0.8, 0.6153846153846154]"
Gradient Boosting,17,4,1.0,1.0,0.7824175824175824,0.3881769827181142,0.3845291479820627,0.625,0.6908783783783784,0.7049180327868853,0.5769230769230769,0.8,0.6818181818181818,0.717948717948718,0.6884615384615385,"[0.717948717948718, 0.6818181818181818]","[0.8, 0.5769230769230769]","[0.7567567567567568, 0.625]","[0.8, 0.5769230769230769]"
Gradient Boosting,18,4,1.0,1.0,0.8164835164835165,0.3866507388962781,0.3782559456398641,0.6086956521739131,0.6859267734553776,0.7049180327868853,0.5384615384615384,0.8285714285714286,0.7,0.7073170731707317,0.6835164835164835,"[0.7073170731707317, 0.7]","[0.8285714285714286, 0.5384615384615384]","[0.7631578947368421, 0.6086956521739131]","[0.8285714285714286, 0.5384615384615384]"
Gradient Boosting,19,4,1.0,1.0,0.7637362637362637,0.3881769827181142,0.3845291479820627,0.625,0.6908783783783784,0.7049180327868853,0.5769230769230769,0.8,0.6818181818181818,0.717948717948718,0.6884615384615385,"[0.717948717948718, 0.6818181818181818]","[0.8, 0.5769230769230769]","[0.7567567567567568, 0.625]","[0.8, 0.5769230769230769]"
Gradient Boosting,20,4,1.0,1.0,0.7579185520361991,0.3158101459191266,0.31506849315068497,0.6,0.6571428571428571,0.6666666666666666,0.5769230769230769,0.7352941176470589,0.625,0.6944444444444444,0.6561085972850679,"[0.6944444444444444, 0.625]","[0.7352941176470589, 0.5769230769230769]","[0.7142857142857143, 0.6]","[0.7352941176470589, 0.5769230769230769]"
Gradient Boosting,21,5,1.0,1.0,0.8208791208791208,0.3522819383711917,0.34704225352112683,0.5957446808510638,0.6712056737588652,0.6885245901639344,0.5384615384615384,0.8,0.6666666666666666,0.7,0.6692307692307693,"[0.7, 0.6666666666666666]","[0.8, 0.5384615384615384]","[0.7466666666666667, 0.5957446808510638]","[0.8, 0.5384615384615384]"
Gradient Boosting,22,5,1.0,1.0,0.8021978021978022,0.3915754759064379,0.39067702552719197,0.64,0.6950000000000001,0.7049180327868853,0.6153846153846154,0.7714285714285715,0.6666666666666666,0.7297297297297297,0.6934065934065934,"[0.7297297297297297, 0.6666666666666666]","[0.7714285714285715, 0.6153846153846154]","[0.75, 0.64]","[0.7714285714285715, 0.6153846153846154]"
Gradient Boosting,23,5,1.0,1.0,0.8241758241758242,0.45726659240727496,0.44733861834654587,0.6521739130434783,0.7208237986270023,0.7377049180327869,0.5769230769230769,0.8571428571428571,0.75,0.7317073170731707,0.7170329670329669,"[0.7317073170731707, 0.75]","[0.8571428571428571, 0.5769230769230769]","[0.7894736842105263, 0.6521739130434783]","[0.8571428571428571, 0.5769230769230769]"
Gradient Boosting,24,5,1.0,1.0,0.7670329670329671,0.4782891247195601,0.47413793103448276,0.7142857142857143,0.7359307359307359,0.7377049180327869,0.7692307692307693,0.7142857142857143,0.6666666666666666,0.8064516129032258,0.7417582417582418,"[0.8064516129032258, 0.6666666666666666]","[0.7142857142857143, 0.7692307692307693]","[0.7575757575757576, 0.7142857142857143]","[0.7142857142857143, 0.7692307692307693]"
Gradient Boosting,25,5,1.0,1.0,0.7217194570135747,0.3805211953235953,0.37209302325581395,0.6086956521739131,0.6827262044653349,0.7,0.5384615384615384,0.8235294117647058,0.7,0.7,0.6809954751131222,"[0.7, 0.7]","[0.8235294117647058, 0.5384615384615384]","[0.7567567567567568, 0.6086956521739131]","[0.8235294117647058, 0.5384615384615384]"
Gradient Boosting,26,6,1.0,1.0,0.7681318681318682,0.4224549069344093,0.40978941377347755,0.6222222222222222,0.7007215007215007,0.7213114754098361,0.5384615384615384,0.8571428571428571,0.7368421052631579,0.7142857142857143,0.6978021978021978,"[0.7142857142857143, 0.7368421052631579]","[0.8571428571428571, 0.5384615384615384]","[0.7792207792207793, 0.6222222222222222]","[0.8571428571428571, 0.5384615384615384]"
Gradient Boosting,27,6,1.0,1.0,0.8571428571428571,0.5624395232718069,0.5621203754831585,0.7450980392156863,0.7809997238331953,0.7868852459016393,0.7307692307692307,0.8285714285714286,0.76,0.8055555555555556,0.7796703296703297,"[0.8055555555555556, 0.76]","[0.8285714285714286, 0.7307692307692307]","[0.8169014084507042, 0.7450980392156863]","[0.8285714285714286, 0.7307692307692307]"
Gradient Boosting,28,6,1.0,1.0,0.8021978021978021,0.4922527009609388,0.4896820970440603,0.6938775510204082,0.7441990494828068,0.7540983606557377,0.6538461538461539,0.8285714285714286,0.7391304347826086,0.7631578947368421,0.7412087912087912,"[0.7631578947368421, 0.7391304347826086]","[0.8285714285714286, 0.6538461538461539]","[0.7945205479452054, 0.6938775510204082]","[0.8285714285714286, 0.6538461538461539]"
Gradient Boosting,29,6,1.0,1.0,0.7802197802197802,0.3369781934191248,0.33623503808487487,0.6296296296296297,0.6677559912854031,0.6721311475409836,0.6538461538461539,0.6857142857142857,0.6071428571428571,0.7272727272727273,0.6697802197802198,"[0.7272727272727273, 0.6071428571428571]","[0.6857142857142857, 0.6538461538461539]","[0.7058823529411765, 0.6296296296296297]","[0.6857142857142857, 0.6538461538461539]"
Gradient Boosting,30,6,1.0,1.0,0.8800904977375565,0.5211332011832283,0.5161290322580645,0.7083333333333334,0.7569444444444444,0.7666666666666667,0.6538461538461539,0.8529411764705882,0.7727272727272727,0.7631578947368421,0.753393665158371,"[0.7631578947368421, 0.7727272727272727]","[0.8529411764705882, 0.6538461538461539]","[0.8055555555555556, 0.7083333333333334]","[0.8529411764705882, 0.6538461538461539]"
Gradient Boosting,31,7,1.0,1.0,0.8439560439560441,0.5615923108449842,0.5532394366197184,0.723404255319149,0.7750354609929078,0.7868852459016393,0.6538461538461539,0.8857142857142857,0.8095238095238095,0.775,0.7697802197802197,"[0.775, 0.8095238095238095]","[0.8857142857142857, 0.6538461538461539]","[0.8266666666666667, 0.723404255319149]","[0.8857142857142857, 0.6538461538461539]"
Gradient Boosting,32,7,1.0,1.0,0.7802197802197802,0.2793643296657431,0.2769396551724137,0.6071428571428571,0.6369047619047619,0.639344262295082,0.6538461538461539,0.6285714285714286,0.5666666666666667,0.7096774193548387,0.6412087912087912,"[0.7096774193548387, 0.5666666666666667]","[0.6285714285714286, 0.6538461538461539]","[0.6666666666666666, 0.6071428571428571]","[0.6285714285714286, 0.6538461538461539]"
Gradient Boosting,33,7,1.0,1.0,0.7461538461538462,0.2928221486582099,0.2926559911651021,0.5882352941176471,0.6462303231151616,0.6557377049180327,0.5769230769230769,0.7142857142857143,0.6,0.6944444444444444,0.6456043956043955,"[0.6944444444444444, 0.6]","[0.7142857142857143, 0.5769230769230769]","[0.704225352112676, 0.5882352941176471]","[0.7142857142857143, 0.5769230769230769]"
Gradient Boosting,34,7,1.0,1.0,0.832967032967033,0.6053025949948593,0.5812356979405033,0.7272727272727273,0.7867132867132867,0.8032786885245902,0.6153846153846154,0.9428571428571428,0.8888888888888888,0.7674418604651163,0.7791208791208791,"[0.7674418604651163, 0.8888888888888888]","[0.9428571428571428, 0.6153846153846154]","[0.8461538461538461, 0.7272727272727273]","[0.9428571428571428, 0.6153846153846154]"
Gradient Boosting,35,7,1.0,1.0,0.7307692307692308,0.3844645254667628,0.3835616438356164,0.64,0.6914285714285715,0.7,0.6153846153846154,0.7647058823529411,0.6666666666666666,0.7222222222222222,0.6900452488687783,"[0.7222222222222222, 0.6666666666666666]","[0.7647058823529411, 0.6153846153846154]","[0.7428571428571429, 0.64]","[0.7647058823529411, 0.6153846153846154]"
Gradient Boosting,36,8,1.0,1.0,0.7714285714285714,0.366524297708418,0.3663203936577364,0.6415094339622641,0.6830735575608422,0.6885245901639344,0.6538461538461539,0.7142857142857143,0.6296296296296297,0.7352941176470589,0.6840659340659341,"[0.7352941176470589, 0.6296296296296297]","[0.7142857142857143, 0.6538461538461539]","[0.7246376811594203, 0.6415094339622641]","[0.7142857142857143, 0.6538461538461539]"
Gradient Boosting,37,8,1.0,1.0,0.8549450549450549,0.5262457637432161,0.5213004484304933,0.7083333333333334,0.7595720720720721,0.7704918032786885,0.6538461538461539,0.8571428571428571,0.7727272727272727,0.7692307692307693,0.7554945054945055,"[0.7692307692307693, 0.7727272727272727]","[0.8571428571428571, 0.6538461538461539]","[0.8108108108108109, 0.7083333333333334]","[0.8571428571428571, 0.6538461538461539]"
Gradient Boosting,38,8,1.0,1.0,0.7857142857142857,0.4238531229230863,0.4216397099832683,0.6530612244897959,0.7100922560805143,0.7213114754098361,0.6153846153846154,0.8,0.6956521739130435,0.7368421052631579,0.7076923076923077,"[0.7368421052631579, 0.6956521739130435]","[0.8, 0.6153846153846154]","[0.7671232876712328, 0.6530612244897959]","[0.8, 0.6153846153846154]"
Gradient Boosting,39,8,1.0,1.0,0.6967032967032968,0.2997840524540494,0.299617277200656,0.6037735849056604,0.6497128794093519,0.6557377049180327,0.6153846153846154,0.6857142857142857,0.5925925925925926,0.7058823529411765,0.6505494505494506,"[0.7058823529411765, 0.5925925925925926]","[0.6857142857142857, 0.6153846153846154]","[0.6956521739130435, 0.6037735849056604]","[0.6857142857142857, 0.6153846153846154]"
Gradient Boosting,40,8,1.0,1.0,0.8235294117647058,0.41604008711280355,0.4097222222222222,0.6382978723404256,0.7027105800058292,0.7166666666666667,0.5769230769230769,0.8235294117647058,0.7142857142857143,0.717948717948718,0.7002262443438914,"[0.717948717948718, 0.7142857142857143]","[0.8235294117647058, 0.5769230769230769]","[0.7671232876712328, 0.6382978723404256]","[0.8235294117647058, 0.5769230769230769]"
Gradient Boosting,41,9,1.0,1.0,0.8373626373626374,0.5262457637432161,0.5213004484304933,0.7083333333333334,0.7595720720720721,0.7704918032786885,0.6538461538461539,0.8571428571428571,0.7727272727272727,0.7692307692307693,0.7554945054945055,"[0.7692307692307693, 0.7727272727272727]","[0.8571428571428571, 0.6538461538461539]","[0.8108108108108109, 0.7083333333333334]","[0.8571428571428571, 0.6538461538461539]"
Gradient Boosting,42,9,1.0,1.0,0.7835164835164835,0.366524297708418,0.3663203936577364,0.6415094339622641,0.6830735575608422,0.6885245901639344,0.6538461538461539,0.7142857142857143,0.6296296296296297,0.7352941176470589,0.6840659340659341,"[0.7352941176470589, 0.6296296296296297]","[0.7142857142857143, 0.6538461538461539]","[0.7246376811594203, 0.6415094339622641]","[0.7142857142857143, 0.6538461538461539]"
Gradient Boosting,43,9,1.0,1.0,0.7516483516483516,0.24188272988967802,0.23226544622425627,0.5,0.608974358974359,0.639344262295082,0.4230769230769231,0.8,0.6111111111111112,0.6511627906976745,0.6115384615384616,"[0.6511627906976745, 0.6111111111111112]","[0.8, 0.4230769230769231]","[0.717948717948718, 0.5]","[0.8, 0.4230769230769231]"
Gradient Boosting,44,9,1.0,1.0,0.7725274725274724,0.3866507388962781,0.3782559456398641,0.6086956521739131,0.6859267734553776,0.7049180327868853,0.5384615384615384,0.8285714285714286,0.7,0.7073170731707317,0.6835164835164835,"[0.7073170731707317, 0.7]","[0.8285714285714286, 0.5384615384615384]","[0.7631578947368421, 0.6086956521739131]","[0.8285714285714286, 0.5384615384615384]"
Gradient Boosting,45,9,1.0,1.0,0.8506787330316741,0.555720126229905,0.5527522935779817,0.7346938775510204,0.7757976430008624,0.7833333333333333,0.6923076923076923,0.8529411764705882,0.782608695652174,0.7837837837837838,0.7726244343891402,"[0.7837837837837838, 0.782608695652174]","[0.8529411764705882, 0.6923076923076923]","[0.8169014084507042, 0.7346938775510204]","[0.8529411764705882, 0.6923076923076923]"
Gradient Boosting,46,10,1.0,1.0,0.8461538461538461,0.45993464895278674,0.4416475972540046,0.6363636363636364,0.7156177156177156,0.7377049180327869,0.5384615384615384,0.8857142857142857,0.7777777777777778,0.7209302325581395,0.712087912087912,"[0.7209302325581395, 0.7777777777777778]","[0.8857142857142857, 0.5384615384615384]","[0.7948717948717948, 0.6363636363636364]","[0.8857142857142857, 0.5384615384615384]"
Gradient Boosting,47,10,1.0,1.0,0.7703296703296704,0.3456725946836821,0.3426724137931034,0.6428571428571429,0.66991341991342,0.6721311475409836,0.6923076923076923,0.6571428571428571,0.6,0.7419354838709677,0.6747252747252748,"[0.7419354838709677, 0.6]","[0.6571428571428571, 0.6923076923076923]","[0.696969696969697, 0.6428571428571429]","[0.6571428571428571, 0.6923076923076923]"
Gradient Boosting,48,10,1.0,1.0,0.7549450549450549,0.32967032967032966,0.3296703296703296,0.6153846153846154,0.6648351648351649,0.6721311475409836,0.6153846153846154,0.7142857142857143,0.6153846153846154,0.7142857142857143,0.6648351648351649,"[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]"
Gradient Boosting,49,10,1.0,1.0,0.8395604395604396,0.42205206252912253,0.415774647887324,0.6382978723404256,0.7058156028368794,0.7213114754098361,0.5769230769230769,0.8285714285714286,0.7142857142857143,0.725,0.7027472527472527,"[0.725, 0.7142857142857143]","[0.8285714285714286, 0.5769230769230769]","[0.7733333333333333, 0.6382978723404256]","[0.8285714285714286, 0.5769230769230769]"
Gradient Boosting,50,10,1.0,1.0,0.7952488687782805,0.453118905014399,0.452054794520548,0.68,0.7257142857142858,0.7333333333333333,0.6538461538461539,0.7941176470588235,0.7083333333333334,0.75,0.7239819004524887,"[0.75, 0.7083333333333334]","[0.7941176470588235, 0.6538461538461539]","[0.7714285714285715, 0.68]","[0.7941176470588235, 0.6538461538461539]"
KNN,1,1,0.8765564471499723,0.7638190954773869,0.8401098901098901,0.3881769827181142,0.3845291479820627,0.625,0.6908783783783784,0.7049180327868853,0.5769230769230769,0.8,0.6818181818181818,0.717948717948718,0.6884615384615385,"[0.717948717948718, 0.6818181818181818]","[0.8, 0.5769230769230769]","[0.7567567567567568, 0.625]","[0.8, 0.5769230769230769]"
KNN,2,1,0.9186496956281129,0.8040201005025126,0.7087912087912088,0.32371722582037904,0.3229744728079911,0.6,0.6611111111111111,0.6721311475409836,0.5769230769230769,0.7428571428571429,0.625,0.7027027027027027,0.6598901098901099,"[0.7027027027027027, 0.625]","[0.7428571428571429, 0.5769230769230769]","[0.7222222222222222, 0.6]","[0.7428571428571429, 0.5769230769230769]"
KNN,3,1,0.8947841726618705,0.7653061224489796,0.8087912087912088,0.45993464895278674,0.4416475972540046,0.6363636363636364,0.7156177156177156,0.7377049180327869,0.5384615384615384,0.8857142857142857,0.7777777777777778,0.7209302325581395,0.712087912087912,"[0.7209302325581395, 0.7777777777777778]","[0.8857142857142857, 0.5384615384615384]","[0.7948717948717948, 0.6363636363636364]","[0.8857142857142857, 0.5384615384615384]"
KNN,4,1,0.8870711123408965,0.7475728155339806,0.7648351648351648,0.4343586453440058,0.41966173361522197,0.7,0.7048387096774194,0.7049180327868853,0.8076923076923077,0.6285714285714286,0.6176470588235294,0.8148148148148148,0.7181318681318681,"[0.8148148148148148, 0.6176470588235294]","[0.6285714285714286, 0.8076923076923077]","[0.7096774193548387, 0.7]","[0.6285714285714286, 0.8076923076923077]"
KNN,5,1,0.8901098901098901,0.7632850241545893,0.8207013574660633,0.45133857602476013,0.4470046082949308,0.6666666666666666,0.7222222222222222,0.7333333333333333,0.6153846153846154,0.8235294117647058,0.7272727272727273,0.7368421052631579,0.7194570135746606,"[0.7368421052631579, 0.7272727272727273]","[0.8235294117647058, 0.6153846153846154]","[0.7777777777777778, 0.6666666666666666]","[0.8235294117647058, 0.6153846153846154]"
KNN,6,2,0.9025664084117322,0.7738693467336684,0.7928571428571429,0.36022649231160914,0.36002208724461615,0.6274509803921569,0.6799226732946699,0.6885245901639344,0.6153846153846154,0.7428571428571429,0.64,0.7222222222222222,0.6791208791208792,"[0.7222222222222222, 0.64]","[0.7428571428571429, 0.6153846153846154]","[0.7323943661971831, 0.6274509803921569]","[0.7428571428571429, 0.6153846153846154]"
KNN,7,2,0.8985196458218041,0.7804878048780488,0.724175824175824,0.3522819383711917,0.34704225352112683,0.5957446808510638,0.6712056737588652,0.6885245901639344,0.5384615384615384,0.8,0.6666666666666666,0.7,0.6692307692307693,"[0.7, 0.6666666666666666]","[0.8, 0.5384615384615384]","[0.7466666666666667, 0.5957446808510638]","[0.8, 0.5384615384615384]"
KNN,8,2,0.872751798561151,0.76,0.8456043956043956,0.5984982994292688,0.5855039637599093,0.7391304347826086,0.7906178489702517,0.8032786885245902,0.6538461538461539,0.9142857142857143,0.85,0.7804878048780488,0.7840659340659341,"[0.7804878048780488, 0.85]","[0.9142857142857143, 0.6538461538461539]","[0.8421052631578947, 0.7391304347826086]","[0.9142857142857143, 0.6538461538461539]"
KNN,9,2,0.8987963475373547,0.7525773195876289,0.7456043956043956,0.21865438880952864,0.21751254880089244,0.5306122448979592,0.6077718758736371,0.6229508196721312,0.5,0.7142857142857143,0.5652173913043478,0.6578947368421053,0.6071428571428572,"[0.6578947368421053, 0.5652173913043478]","[0.7142857142857143, 0.5]","[0.684931506849315, 0.5306122448979592]","[0.7142857142857143, 0.5]"
KNN,10,2,0.9011675824175824,0.7884615384615384,0.7268099547511313,0.4206990826757158,0.4204545454545454,0.6666666666666666,0.7101449275362319,0.7166666666666667,0.6538461538461539,0.7647058823529411,0.68,0.7428571428571429,0.7092760180995474,"[0.7428571428571429, 0.68]","[0.7647058823529411, 0.6538461538461539]","[0.7536231884057971, 0.6666666666666666]","[0.7647058823529411, 0.6538461538461539]"
KNN,11,3,0.9082042058660764,0.8137254901960784,0.6824175824175824,0.2928221486582099,0.2926559911651021,0.5882352941176471,0.6462303231151616,0.6557377049180327,0.5769230769230769,0.7142857142857143,0.6,0.6944444444444444,0.6456043956043955,"[0.6944444444444444, 0.6]","[0.7142857142857143, 0.5769230769230769]","[0.704225352112676, 0.5882352941176471]","[0.7142857142857143, 0.5769230769230769]"
KNN,12,3,0.9082387935805202,0.7980295566502463,0.6857142857142857,0.21865438880952864,0.21751254880089244,0.5306122448979592,0.6077718758736371,0.6229508196721312,0.5,0.7142857142857143,0.5652173913043478,0.6578947368421053,0.6071428571428572,"[0.6578947368421053, 0.5652173913043478]","[0.7142857142857143, 0.5]","[0.684931506849315, 0.5306122448979592]","[0.7142857142857143, 0.5]"
KNN,13,3,0.8838544548976203,0.7638190954773869,0.848901098901099,0.5262457637432161,0.5213004484304933,0.7083333333333334,0.7595720720720721,0.7704918032786885,0.6538461538461539,0.8571428571428571,0.7727272727272727,0.7692307692307693,0.7554945054945055,"[0.7692307692307693, 0.7727272727272727]","[0.8571428571428571, 0.6538461538461539]","[0.8108108108108109, 0.7083333333333334]","[0.8571428571428571, 0.6538461538461539]"
KNN,14,3,0.8872786386275595,0.7676767676767676,0.7906593406593407,0.4500265855315861,0.44396782841823057,0.7017543859649122,0.7201079622132254,0.7213114754098361,0.7692307692307693,0.6857142857142857,0.6451612903225806,0.8,0.7274725274725276,"[0.8, 0.6451612903225806]","[0.6857142857142857, 0.7692307692307693]","[0.7384615384615385, 0.7017543859649122]","[0.6857142857142857, 0.7692307692307693]"
KNN,15,3,0.9014766483516484,0.7938144329896907,0.8144796380090498,0.45701357466063347,0.4570135746606334,0.6923076923076923,0.7285067873303167,0.7333333333333333,0.6923076923076923,0.7647058823529411,0.6923076923076923,0.7647058823529411,0.7285067873303167,"[0.7647058823529411, 0.6923076923076923]","[0.7647058823529411, 0.6923076923076923]","[0.7647058823529411, 0.6923076923076923]","[0.7647058823529411, 0.6923076923076923]"
KNN,16,4,0.8567722744881018,0.7281553398058253,0.8252747252747252,0.5272919760785556,0.5260821309655938,0.72,0.7627777777777778,0.7704918032786885,0.6923076923076923,0.8285714285714286,0.75,0.7837837837837838,0.7604395604395604,"[0.7837837837837838, 0.75]","[0.8285714285714286, 0.6923076923076923]","[0.8055555555555556, 0.72]","[0.8285714285714286, 0.6923076923076923]"
KNN,17,4,0.885549252905368,0.7448979591836735,0.821978021978022,0.5606522789987913,0.5577244841048523,0.7346938775510204,0.7783058428850993,0.7868852459016393,0.6923076923076923,0.8571428571428571,0.782608695652174,0.7894736842105263,0.7747252747252746,"[0.7894736842105263, 0.782608695652174]","[0.8571428571428571, 0.6923076923076923]","[0.821917808219178, 0.7346938775510204]","[0.8571428571428571, 0.6923076923076923]"
KNN,18,4,0.8982083563918096,0.77,0.7835164835164835,0.3881769827181142,0.3845291479820627,0.625,0.6908783783783784,0.7049180327868853,0.5769230769230769,0.8,0.6818181818181818,0.717948717948718,0.6884615384615385,"[0.717948717948718, 0.6818181818181818]","[0.8, 0.5769230769230769]","[0.7567567567567568, 0.625]","[0.8, 0.5769230769230769]"
KNN,19,4,0.9096914775871611,0.7821782178217822,0.7131868131868131,0.2704549901875177,0.26985854189336234,0.5925925925925926,0.6345315904139434,0.639344262295082,0.6153846153846154,0.6571428571428571,0.5714285714285714,0.696969696969697,0.6362637362637362,"[0.696969696969697, 0.5714285714285714]","[0.6571428571428571, 0.6153846153846154]","[0.6764705882352942, 0.5925925925925926]","[0.6571428571428571, 0.6153846153846154]"
