Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,11,3,1.0,1.0,0.7956043956043957,0.3903913067748466,0.36531791907514444,0.5714285714285714,0.6732142857142858,0.7049180327868853,0.46153846153846156,0.8857142857142857,0.75,0.6888888888888889,0.6736263736263737,"[0.6888888888888889, 0.75]","[0.8857142857142857, 0.46153846153846156]","[0.775, 0.5714285714285714]","[0.8857142857142857, 0.46153846153846156]"
Gradient Boosting,12,3,1.0,1.0,0.7549450549450549,0.3515009497434747,0.3335250143760783,0.5581395348837209,0.6588166028848985,0.6885245901639344,0.46153846153846156,0.8571428571428571,0.7058823529411765,0.6818181818181818,0.6593406593406593,"[0.6818181818181818, 0.7058823529411765]","[0.8571428571428571, 0.46153846153846156]","[0.759493670886076, 0.5581395348837209]","[0.8571428571428571, 0.46153846153846156]"
Gradient Boosting,13,3,1.0,1.0,0.8824175824175824,0.6334852787258927,0.6331328594860579,0.7924528301886793,0.8165162701668034,0.819672131147541,0.8076923076923077,0.8285714285714286,0.7777777777777778,0.8529411764705882,0.8181318681318681,"[0.8529411764705882, 0.7777777777777778]","[0.8285714285714286, 0.8076923076923077]","[0.8405797101449275, 0.7924528301886793]","[0.8285714285714286, 0.8076923076923077]"
Gradient Boosting,14,3,1.0,1.0,0.743956043956044,0.36022649231160914,0.36002208724461615,0.6274509803921569,0.6799226732946699,0.6885245901639344,0.6153846153846154,0.7428571428571429,0.64,0.7222222222222222,0.6791208791208792,"[0.7222222222222222, 0.64]","[0.7428571428571429, 0.6153846153846154]","[0.7323943661971831, 0.6274509803921569]","[0.7428571428571429, 0.6153846153846154]"
Gradient Boosting,15,3,1.0,1.0,0.7364253393665159,0.3212669683257919,0.3212669683257918,0.6153846153846154,0.660633484162896,0.6666666666666666,0.6153846153846154,0.7058823529411765,0.6153846153846154,0.7058823529411765,0.660633484162896,"[0.7058823529411765, 0.6153846153846154]","[0.7058823529411765, 0.6153846153846154]","[0.7058823529411765, 0.6153846153846154]","[0.7058823529411765, 0.6153846153846154]"
Gradient Boosting,16,4,1.0,1.0,0.8010989010989011,0.45721137323066513,0.452914798206278,0.6666666666666666,0.7252252252252251,0.7377049180327869,0.6153846153846154,0.8285714285714286,0.7272727272727273,0.7435897435897436,0.7219780219780221,"[0.7435897435897436, 0.7272727272727273]","[0.8285714285714286, 0.6153846153846154]","[0.7837837837837838, 0.6666666666666666]","[0.8285714285714286, 0.6153846153846154]"
Gradient Boosting,17,4,1.0,1.0,0.7868131868131868,0.366524297708418,0.3663203936577364,0.6415094339622641,0.6830735575608422,0.6885245901639344,0.6538461538461539,0.7142857142857143,0.6296296296296297,0.7352941176470589,0.6840659340659341,"[0.7352941176470589, 0.6296296296296297]","[0.7142857142857143, 0.6538461538461539]","[0.7246376811594203, 0.6415094339622641]","[0.7142857142857143, 0.6538461538461539]"
Gradient Boosting,18,4,1.0,1.0,0.7802197802197802,0.3881769827181142,0.3845291479820627,0.625,0.6908783783783784,0.7049180327868853,0.5769230769230769,0.8,0.6818181818181818,0.717948717948718,0.6884615384615385,"[0.717948717948718, 0.6818181818181818]","[0.8, 0.5769230769230769]","[0.7567567567567568, 0.625]","[0.8, 0.5769230769230769]"
Gradient Boosting,19,4,1.0,1.0,0.7791208791208791,0.45726659240727496,0.44733861834654587,0.6521739130434783,0.7208237986270023,0.7377049180327869,0.5769230769230769,0.8571428571428571,0.75,0.7317073170731707,0.7170329670329669,"[0.7317073170731707, 0.75]","[0.8571428571428571, 0.5769230769230769]","[0.7894736842105263, 0.6521739130434783]","[0.8571428571428571, 0.5769230769230769]"
Gradient Boosting,20,4,1.0,1.0,0.7590497737556562,0.25339366515837103,0.25339366515837103,0.5769230769230769,0.6266968325791855,0.6333333333333333,0.5769230769230769,0.6764705882352942,0.5769230769230769,0.6764705882352942,0.6266968325791855,"[0.6764705882352942, 0.5769230769230769]","[0.6764705882352942, 0.5769230769230769]","[0.6764705882352942, 0.5769230769230769]","[0.6764705882352942, 0.5769230769230769]"
Gradient Boosting,21,5,1.0,1.0,0.8241758241758241,0.3522819383711917,0.34704225352112683,0.5957446808510638,0.6712056737588652,0.6885245901639344,0.5384615384615384,0.8,0.6666666666666666,0.7,0.6692307692307693,"[0.7, 0.6666666666666666]","[0.8, 0.5384615384615384]","[0.7466666666666667, 0.5957446808510638]","[0.8, 0.5384615384615384]"
Gradient Boosting,22,5,1.0,1.0,0.8197802197802198,0.4238531229230863,0.4216397099832683,0.6530612244897959,0.7100922560805143,0.7213114754098361,0.6153846153846154,0.8,0.6956521739130435,0.7368421052631579,0.7076923076923077,"[0.7368421052631579, 0.6956521739130435]","[0.8, 0.6153846153846154]","[0.7671232876712328, 0.6530612244897959]","[0.8, 0.6153846153846154]"
Gradient Boosting,23,5,1.0,1.0,0.7978021978021977,0.45726659240727496,0.44733861834654587,0.6521739130434783,0.7208237986270023,0.7377049180327869,0.5769230769230769,0.8571428571428571,0.75,0.7317073170731707,0.7170329670329669,"[0.7317073170731707, 0.75]","[0.8571428571428571, 0.5769230769230769]","[0.7894736842105263, 0.6521739130434783]","[0.8571428571428571, 0.5769230769230769]"
Gradient Boosting,24,5,1.0,1.0,0.7417582417582418,0.366524297708418,0.3663203936577364,0.6415094339622641,0.6830735575608422,0.6885245901639344,0.6538461538461539,0.7142857142857143,0.6296296296296297,0.7352941176470589,0.6840659340659341,"[0.7352941176470589, 0.6296296296296297]","[0.7142857142857143, 0.6538461538461539]","[0.7246376811594203, 0.6415094339622641]","[0.7142857142857143, 0.6538461538461539]"
Gradient Boosting,25,5,1.0,1.0,0.752262443438914,0.34552481811063346,0.3402777777777777,0.5957446808510638,0.667735354124162,0.6833333333333333,0.5384615384615384,0.7941176470588235,0.6666666666666666,0.6923076923076923,0.666289592760181,"[0.6923076923076923, 0.6666666666666666]","[0.7941176470588235, 0.5384615384615384]","[0.7397260273972602, 0.5957446808510638]","[0.7941176470588235, 0.5384615384615384]"
Gradient Boosting,26,6,1.0,1.0,0.7967032967032968,0.5411120011626038,0.5063583815028901,0.6666666666666666,0.7458333333333333,0.7704918032786885,0.5384615384615384,0.9428571428571428,0.875,0.7333333333333333,0.7406593406593407,"[0.7333333333333333, 0.875]","[0.9428571428571428, 0.5384615384615384]","[0.825, 0.6666666666666666]","[0.9428571428571428, 0.5384615384615384]"
Gradient Boosting,27,6,1.0,1.0,0.8846153846153846,0.6648351648351648,0.6648351648351648,0.8076923076923077,0.8324175824175823,0.8360655737704918,0.8076923076923077,0.8571428571428571,0.8076923076923077,0.8571428571428571,0.8324175824175823,"[0.8571428571428571, 0.8076923076923077]","[0.8571428571428571, 0.8076923076923077]","[0.8571428571428571, 0.8076923076923077]","[0.8571428571428571, 0.8076923076923077]"
Gradient Boosting,28,6,1.0,1.0,0.8021978021978022,0.4224549069344093,0.40978941377347755,0.6222222222222222,0.7007215007215007,0.7213114754098361,0.5384615384615384,0.8571428571428571,0.7368421052631579,0.7142857142857143,0.6978021978021978,"[0.7142857142857143, 0.7368421052631579]","[0.8571428571428571, 0.5384615384615384]","[0.7792207792207793, 0.6222222222222222]","[0.8571428571428571, 0.5384615384615384]"
Gradient Boosting,29,6,1.0,1.0,0.7736263736263737,0.366524297708418,0.3663203936577364,0.6415094339622641,0.6830735575608422,0.6885245901639344,0.6538461538461539,0.7142857142857143,0.6296296296296297,0.7352941176470589,0.6840659340659341,"[0.7352941176470589, 0.6296296296296297]","[0.7142857142857143, 0.6538461538461539]","[0.7246376811594203, 0.6415094339622641]","[0.7142857142857143, 0.6538461538461539]"
Gradient Boosting,30,6,1.0,1.0,0.824660633484163,0.3844645254667628,0.3835616438356164,0.64,0.6914285714285715,0.7,0.6153846153846154,0.7647058823529411,0.6666666666666666,0.7222222222222222,0.6900452488687783,"[0.7222222222222222, 0.6666666666666666]","[0.7647058823529411, 0.6153846153846154]","[0.7428571428571429, 0.64]","[0.7647058823529411, 0.6153846153846154]"
Gradient Boosting,31,7,1.0,1.0,0.7967032967032968,0.4224549069344093,0.40978941377347755,0.6222222222222222,0.7007215007215007,0.7213114754098361,0.5384615384615384,0.8571428571428571,0.7368421052631579,0.7142857142857143,0.6978021978021978,"[0.7142857142857143, 0.7368421052631579]","[0.8571428571428571, 0.5384615384615384]","[0.7792207792207793, 0.6222222222222222]","[0.8571428571428571, 0.5384615384615384]"
Gradient Boosting,32,7,1.0,1.0,0.7945054945054946,0.32967032967032966,0.3296703296703296,0.6153846153846154,0.6648351648351649,0.6721311475409836,0.6153846153846154,0.7142857142857143,0.6153846153846154,0.7142857142857143,0.6648351648351649,"[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]"
Gradient Boosting,33,7,1.0,1.0,0.7714285714285714,0.3191425922055633,0.31614349775784756,0.5833333333333334,0.6565315315315315,0.6721311475409836,0.5384615384615384,0.7714285714285715,0.6363636363636364,0.6923076923076923,0.654945054945055,"[0.6923076923076923, 0.6363636363636364]","[0.7714285714285715, 0.5384615384615384]","[0.7297297297297297, 0.5833333333333334]","[0.7714285714285715, 0.5384615384615384]"
Gradient Boosting,34,7,1.0,1.0,0.798901098901099,0.5278824459182718,0.5164212910532275,0.6956521739130435,0.755720823798627,0.7704918032786885,0.6153846153846154,0.8857142857142857,0.8,0.7560975609756098,0.7505494505494505,"[0.7560975609756098, 0.8]","[0.8857142857142857, 0.6153846153846154]","[0.8157894736842105, 0.6956521739130435]","[0.8857142857142857, 0.6153846153846154]"
Gradient Boosting,35,7,1.0,1.0,0.7138009049773755,0.27234134490097706,0.264018691588785,0.5333333333333333,0.6266666666666667,0.65,0.46153846153846156,0.7941176470588235,0.631578947368421,0.6585365853658537,0.6278280542986425,"[0.6585365853658537, 0.631578947368421]","[0.7941176470588235, 0.46153846153846156]","[0.72, 0.5333333333333333]","[0.7941176470588235, 0.46153846153846156]"
Gradient Boosting,36,8,1.0,1.0,0.7538461538461538,0.2558589757343202,0.2552719200887902,0.56,0.6272222222222222,0.639344262295082,0.5384615384615384,0.7142857142857143,0.5833333333333334,0.6756756756756757,0.6263736263736264,"[0.6756756756756757, 0.5833333333333334]","[0.7142857142857143, 0.5384615384615384]","[0.6944444444444444, 0.56]","[0.7142857142857143, 0.5384615384615384]"
Gradient Boosting,37,8,1.0,1.0,0.8901098901098901,0.49182218668705335,0.48450704225352115,0.6808510638297872,0.7404255319148936,0.7540983606557377,0.6153846153846154,0.8571428571428571,0.7619047619047619,0.75,0.7362637362637363,"[0.75, 0.7619047619047619]","[0.8571428571428571, 0.6153846153846154]","[0.8, 0.6808510638297872]","[0.8571428571428571, 0.6153846153846154]"
Gradient Boosting,38,8,1.0,1.0,0.8032967032967033,0.5606522789987913,0.5577244841048523,0.7346938775510204,0.7783058428850993,0.7868852459016393,0.6923076923076923,0.8571428571428571,0.782608695652174,0.7894736842105263,0.7747252747252746,"[0.7894736842105263, 0.782608695652174]","[0.8571428571428571, 0.6923076923076923]","[0.821917808219178, 0.7346938775510204]","[0.8571428571428571, 0.6923076923076923]"
Gradient Boosting,39,8,1.0,1.0,0.7065934065934066,0.366524297708418,0.3663203936577364,0.6415094339622641,0.6830735575608422,0.6885245901639344,0.6538461538461539,0.7142857142857143,0.6296296296296297,0.7352941176470589,0.6840659340659341,"[0.7352941176470589, 0.6296296296296297]","[0.7142857142857143, 0.6538461538461539]","[0.7246376811594203, 0.6415094339622641]","[0.7142857142857143, 0.6538461538461539]"
Gradient Boosting,40,8,1.0,1.0,0.7941176470588236,0.42046696423523816,0.3985849056603773,0.6046511627906976,0.6919359710057384,0.7166666666666667,0.5,0.8823529411764706,0.7647058823529411,0.6976744186046512,0.6911764705882353,"[0.6976744186046512, 0.7647058823529411]","[0.8823529411764706, 0.5]","[0.7792207792207793, 0.6046511627906976]","[0.8823529411764706, 0.5]"
Gradient Boosting,41,9,1.0,1.0,0.8648351648351649,0.5262457637432161,0.5213004484304933,0.7083333333333334,0.7595720720720721,0.7704918032786885,0.6538461538461539,0.8571428571428571,0.7727272727272727,0.7692307692307693,0.7554945054945055,"[0.7692307692307693, 0.7727272727272727]","[0.8571428571428571, 0.6538461538461539]","[0.8108108108108109, 0.7083333333333334]","[0.8571428571428571, 0.6538461538461539]"
Gradient Boosting,42,9,1.0,1.0,0.7505494505494505,0.36022649231160914,0.36002208724461615,0.6274509803921569,0.6799226732946699,0.6885245901639344,0.6153846153846154,0.7428571428571429,0.64,0.7222222222222222,0.6791208791208792,"[0.7222222222222222, 0.64]","[0.7428571428571429, 0.6153846153846154]","[0.7323943661971831, 0.6274509803921569]","[0.7428571428571429, 0.6153846153846154]"
Gradient Boosting,43,9,1.0,1.0,0.7329670329670329,0.24188272988967802,0.23226544622425627,0.5,0.608974358974359,0.639344262295082,0.4230769230769231,0.8,0.6111111111111112,0.6511627906976745,0.6115384615384616,"[0.6511627906976745, 0.6111111111111112]","[0.8, 0.4230769230769231]","[0.717948717948718, 0.5]","[0.8, 0.4230769230769231]"
Gradient Boosting,44,9,1.0,1.0,0.7461538461538462,0.32967032967032966,0.3296703296703296,0.6153846153846154,0.6648351648351649,0.6721311475409836,0.6153846153846154,0.7142857142857143,0.6153846153846154,0.7142857142857143,0.6648351648351649,"[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]"
Gradient Boosting,45,9,1.0,1.0,0.8031674208144797,0.4629318682846988,0.4618834080717489,0.7037037037037037,0.7306397306397306,0.7333333333333333,0.7307692307692307,0.7352941176470589,0.6785714285714286,0.78125,0.7330316742081449,"[0.78125, 0.6785714285714286]","[0.7352941176470589, 0.7307692307692307]","[0.7575757575757576, 0.7037037037037037]","[0.7352941176470589, 0.7307692307692307]"
Gradient Boosting,46,10,1.0,1.0,0.8538461538461539,0.45721137323066513,0.452914798206278,0.6666666666666666,0.7252252252252251,0.7377049180327869,0.6153846153846154,0.8285714285714286,0.7272727272727273,0.7435897435897436,0.7219780219780221,"[0.7435897435897436, 0.7272727272727273]","[0.8285714285714286, 0.6153846153846154]","[0.7837837837837838, 0.6666666666666666]","[0.8285714285714286, 0.6153846153846154]"
Gradient Boosting,47,10,1.0,1.0,0.7692307692307693,0.2997840524540494,0.299617277200656,0.6037735849056604,0.6497128794093519,0.6557377049180327,0.6153846153846154,0.6857142857142857,0.5925925925925926,0.7058823529411765,0.6505494505494506,"[0.7058823529411765, 0.5925925925925926]","[0.6857142857142857, 0.6153846153846154]","[0.6956521739130435, 0.6037735849056604]","[0.6857142857142857, 0.6153846153846154]"
Gradient Boosting,48,10,1.0,1.0,0.7615384615384616,0.32967032967032966,0.3296703296703296,0.6153846153846154,0.6648351648351649,0.6721311475409836,0.6153846153846154,0.7142857142857143,0.6153846153846154,0.7142857142857143,0.6648351648351649,"[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]"
Gradient Boosting,49,10,1.0,1.0,0.8087912087912088,0.45721137323066513,0.452914798206278,0.6666666666666666,0.7252252252252251,0.7377049180327869,0.6153846153846154,0.8285714285714286,0.7272727272727273,0.7435897435897436,0.7219780219780221,"[0.7435897435897436, 0.7272727272727273]","[0.8285714285714286, 0.6153846153846154]","[0.7837837837837838, 0.6666666666666666]","[0.8285714285714286, 0.6153846153846154]"
Gradient Boosting,50,10,1.0,1.0,0.8246606334841629,0.48925038066281723,0.47429906542056066,0.6666666666666666,0.7333333333333334,0.75,0.5769230769230769,0.8823529411764706,0.7894736842105263,0.7317073170731707,0.7296380090497737,"[0.7317073170731707, 0.7894736842105263]","[0.8823529411764706, 0.5769230769230769]","[0.8, 0.6666666666666666]","[0.8823529411764706, 0.5769230769230769]"
KNN,1,1,0.8830243497509684,0.751269035532995,0.8664835164835165,0.5656201809510703,0.5486624928856005,0.7111111111111111,0.7711399711399711,0.7868852459016393,0.6153846153846154,0.9142857142857143,0.8421052631578947,0.7619047619047619,0.7648351648351648,"[0.7619047619047619, 0.8421052631578947]","[0.9142857142857143, 0.6153846153846154]","[0.8311688311688312, 0.7111111111111111]","[0.9142857142857143, 0.6153846153846154]"
KNN,2,1,0.9117321527393469,0.7777777777777778,0.7038461538461538,0.35545354488523373,0.35359732292247636,0.6122448979591837,0.675985462678222,0.6885245901639344,0.5769230769230769,0.7714285714285715,0.6521739130434783,0.7105263157894737,0.6741758241758242,"[0.7105263157894737, 0.6521739130434783]","[0.7714285714285715, 0.5769230769230769]","[0.7397260273972602, 0.6122448979591837]","[0.7714285714285715, 0.5769230769230769]"
KNN,3,1,0.8979662423907029,0.7835051546391752,0.8598901098901099,0.532618621973823,0.511441647597254,0.6818181818181818,0.7511655011655012,0.7704918032786885,0.5769230769230769,0.9142857142857143,0.8333333333333334,0.7441860465116279,0.7456043956043956,"[0.7441860465116279, 0.8333333333333334]","[0.9142857142857143, 0.5769230769230769]","[0.8205128205128205, 0.6818181818181818]","[0.9142857142857143, 0.5769230769230769]"
KNN,4,1,0.8928126729385722,0.75,0.7945054945054946,0.41198085970162107,0.40840517241379304,0.6785714285714286,0.702922077922078,0.7049180327868853,0.7307692307692307,0.6857142857142857,0.6333333333333333,0.7741935483870968,0.7082417582417582,"[0.7741935483870968, 0.6333333333333333]","[0.6857142857142857, 0.7307692307692307]","[0.7272727272727273, 0.6785714285714286]","[0.6857142857142857, 0.7307692307692307]"
KNN,5,1,0.8915865384615385,0.7707317073170732,0.7969457013574661,0.45133857602476013,0.4470046082949308,0.6666666666666666,0.7222222222222222,0.7333333333333333,0.6153846153846154,0.8235294117647058,0.7272727272727273,0.7368421052631579,0.7194570135746606,"[0.7368421052631579, 0.7272727272727273]","[0.8235294117647058, 0.6153846153846154]","[0.7777777777777778, 0.6666666666666666]","[0.8235294117647058, 0.6153846153846154]"
KNN,6,2,0.910486995019369,0.7755102040816326,0.8291208791208791,0.42763083596500834,0.4273881833241303,0.6666666666666666,0.7136150234741784,0.7213114754098361,0.6538461538461539,0.7714285714285715,0.68,0.75,0.7126373626373627,"[0.75, 0.68]","[0.7714285714285715, 0.6538461538461539]","[0.7605633802816901, 0.6666666666666666]","[0.7714285714285715, 0.6538461538461539]"
KNN,7,2,0.8976549529607084,0.7804878048780488,0.6989010989010989,0.3191425922055633,0.31614349775784756,0.5833333333333334,0.6565315315315315,0.6721311475409836,0.5384615384615384,0.7714285714285715,0.6363636363636364,0.6923076923076923,0.654945054945055,"[0.6923076923076923, 0.6363636363636364]","[0.7714285714285715, 0.5384615384615384]","[0.7297297297297297, 0.5833333333333334]","[0.7714285714285715, 0.5384615384615384]"
KNN,8,2,0.8759338682899833,0.7352941176470589,0.871978021978022,0.6691141529402657,0.6545866364665911,0.782608695652174,0.8255148741418765,0.8360655737704918,0.6923076923076923,0.9428571428571428,0.9,0.8048780487804879,0.8175824175824176,"[0.8048780487804879, 0.9]","[0.9428571428571428, 0.6923076923076923]","[0.868421052631579, 0.782608695652174]","[0.9428571428571428, 0.6923076923076923]"
KNN,9,2,0.9011483121195352,0.7653061224489796,0.7725274725274726,0.2825118142132609,0.2783098591549297,0.5531914893617021,0.636595744680851,0.6557377049180327,0.5,0.7714285714285715,0.6190476190476191,0.675,0.6357142857142857,"[0.675, 0.6190476190476191]","[0.7714285714285715, 0.5]","[0.72, 0.5531914893617021]","[0.7714285714285715, 0.5]"
KNN,10,2,0.901407967032967,0.7586206896551724,0.752262443438914,0.4865433470311616,0.4839449541284404,0.6938775510204082,0.7413049726933026,0.75,0.6538461538461539,0.8235294117647058,0.7391304347826086,0.7567567567567568,0.7386877828054299,"[0.7567567567567568, 0.7391304347826086]","[0.8235294117647058, 0.6538461538461539]","[0.7887323943661971, 0.6938775510204082]","[0.8235294117647058, 0.6538461538461539]"
KNN,11,3,0.9062327061427781,0.8078817733990148,0.6928571428571428,0.3191425922055633,0.31614349775784756,0.5833333333333334,0.6565315315315315,0.6721311475409836,0.5384615384615384,0.7714285714285715,0.6363636363636364,0.6923076923076923,0.654945054945055,"[0.6923076923076923, 0.6363636363636364]","[0.7714285714285715, 0.5384615384615384]","[0.7297297297297297, 0.5833333333333334]","[0.7714285714285715, 0.5384615384615384]"
KNN,12,3,0.9010791366906474,0.7783251231527094,0.7313186813186813,0.35087226992607884,0.3403528742174161,0.5777777777777777,0.6655122655122655,0.6885245901639344,0.5,0.8285714285714286,0.6842105263157895,0.6904761904761905,0.6642857142857144,"[0.6904761904761905, 0.6842105263157895]","[0.8285714285714286, 0.5]","[0.7532467532467533, 0.5777777777777777]","[0.8285714285714286, 0.5]"
KNN,13,3,0.8804994465965689,0.7653061224489796,0.8571428571428572,0.5615923108449842,0.5532394366197184,0.723404255319149,0.7750354609929078,0.7868852459016393,0.6538461538461539,0.8857142857142857,0.8095238095238095,0.775,0.7697802197802197,"[0.775, 0.8095238095238095]","[0.8857142857142857, 0.6538461538461539]","[0.8266666666666667, 0.723404255319149]","[0.8857142857142857, 0.6538461538461539]"
KNN,14,3,0.8989001106806862,0.7920792079207921,0.7835164835164835,0.3079581849097355,0.3064428803465079,0.6181818181818182,0.6523744911804613,0.6557377049180327,0.6538461538461539,0.6571428571428571,0.5862068965517241,0.71875,0.6554945054945055,"[0.71875, 0.5862068965517241]","[0.6571428571428571, 0.6538461538461539]","[0.6865671641791045, 0.6181818181818182]","[0.6571428571428571, 0.6538461538461539]"
KNN,15,3,0.9115728021978022,0.8,0.8252262443438915,0.5217732845620352,0.5205479452054794,0.72,0.76,0.7666666666666667,0.6923076923076923,0.8235294117647058,0.75,0.7777777777777778,0.7579185520361991,"[0.7777777777777778, 0.75]","[0.8235294117647058, 0.6923076923076923]","[0.8, 0.72]","[0.8235294117647058, 0.6923076923076923]"
KNN,16,4,0.8666989485334808,0.73,0.8126373626373626,0.42205206252912253,0.415774647887324,0.6382978723404256,0.7058156028368794,0.7213114754098361,0.5769230769230769,0.8285714285714286,0.7142857142857143,0.725,0.7027472527472527,"[0.725, 0.7142857142857143]","[0.8285714285714286, 0.5769230769230769]","[0.7733333333333333, 0.6382978723404256]","[0.8285714285714286, 0.5769230769230769]"
KNN,17,4,0.891014111787493,0.751269035532995,0.8203296703296704,0.5262457637432161,0.5213004484304933,0.7083333333333334,0.7595720720720721,0.7704918032786885,0.6538461538461539,0.8571428571428571,0.7727272727272727,0.7692307692307693,0.7554945054945055,"[0.7692307692307693, 0.7727272727272727]","[0.8571428571428571, 0.6538461538461539]","[0.8108108108108109, 0.7083333333333334]","[0.8571428571428571, 0.6538461538461539]"
KNN,18,4,0.892847260653016,0.7537688442211056,0.8186813186813187,0.42205206252912253,0.415774647887324,0.6382978723404256,0.7058156028368794,0.7213114754098361,0.5769230769230769,0.8285714285714286,0.7142857142857143,0.725,0.7027472527472527,"[0.725, 0.7142857142857143]","[0.8285714285714286, 0.5769230769230769]","[0.7733333333333333, 0.6382978723404256]","[0.8285714285714286, 0.5769230769230769]"
KNN,19,4,0.9034656889872716,0.77,0.7395604395604396,0.32967032967032966,0.3296703296703296,0.6153846153846154,0.6648351648351649,0.6721311475409836,0.6153846153846154,0.7142857142857143,0.6153846153846154,0.7142857142857143,0.6648351648351649,"[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]","[0.7142857142857143, 0.6153846153846154]"
