Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Naive Bayes,12,3,0.7811480756686237,0.7027027027027027,0.8518518518518519,0.5432197707173825,0.5420560747663551,0.7307692307692307,0.7707900207900208,0.7777777777777778,0.7037037037037037,0.8333333333333334,0.76,0.7894736842105263,0.7685185185185186,"[0.7894736842105263, 0.76]","[0.8333333333333334, 0.7037037037037037]","[0.8108108108108109, 0.7307692307692307]","[0.8333333333333334, 0.7037037037037037]"
Naive Bayes,13,3,0.8036434612882238,0.7096774193548387,0.7292099792099792,0.335061355972473,0.3185840707964601,0.6451612903225806,0.6507056451612903,0.6507936507936508,0.7692307692307693,0.5675675675675675,0.5555555555555556,0.7777777777777778,0.6683991683991684,"[0.7777777777777778, 0.5555555555555556]","[0.5675675675675675, 0.7692307692307693]","[0.65625, 0.6451612903225806]","[0.5675675675675675, 0.7692307692307693]"
Naive Bayes,14,3,0.8035458685751464,0.7373271889400922,0.6424116424116424,0.2446552439340187,0.24020100502512565,0.5862068965517241,0.6166328600405679,0.6190476190476191,0.6538461538461539,0.5945945945945946,0.53125,0.7096774193548387,0.6242203742203742,"[0.7096774193548387, 0.53125]","[0.5945945945945946, 0.6538461538461539]","[0.6470588235294118, 0.5862068965517241]","[0.5945945945945946, 0.6538461538461539]"
Naive Bayes,15,3,0.7797234427500647,0.6902654867256637,0.8002136752136753,0.6667228946148682,0.6652267818574514,0.8,0.8324324324324325,0.8387096774193549,0.7692307692307693,0.8888888888888888,0.8333333333333334,0.8421052631578947,0.829059829059829,"[0.8421052631578947, 0.8333333333333334]","[0.8888888888888888, 0.7692307692307693]","[0.8648648648648649, 0.8]","[0.8888888888888888, 0.7692307692307693]"
Naive Bayes,16,4,0.8092628832354861,0.7339449541284404,0.6445473251028807,0.26606624323887046,0.2648401826484018,0.5964912280701754,0.631578947368421,0.6349206349206349,0.6296296296296297,0.6388888888888888,0.5666666666666667,0.696969696969697,0.6342592592592593,"[0.696969696969697, 0.5666666666666667]","[0.6388888888888888, 0.6296296296296297]","[0.6666666666666666, 0.5964912280701754]","[0.6388888888888888, 0.6296296296296297]"
Naive Bayes,17,4,0.7996738421395956,0.7188940092165899,0.7109053497942387,0.3872983346207417,0.3870967741935484,0.6545454545454545,0.6934699103713189,0.6984126984126984,0.6666666666666666,0.7222222222222222,0.6428571428571429,0.7428571428571429,0.6944444444444444,"[0.7428571428571429, 0.6428571428571429]","[0.7222222222222222, 0.6666666666666666]","[0.7323943661971831, 0.6545454545454545]","[0.7222222222222222, 0.6666666666666666]"
Naive Bayes,18,4,0.7948601171112557,0.6940639269406392,0.7889812889812889,0.5118992938468337,0.5116279069767442,0.7169811320754716,0.7557508400103385,0.7619047619047619,0.7307692307692307,0.7837837837837838,0.7037037037037037,0.8055555555555556,0.7572765072765073,"[0.8055555555555556, 0.7037037037037037]","[0.7837837837837838, 0.7307692307692307]","[0.7945205479452054, 0.7169811320754716]","[0.7837837837837838, 0.7307692307692307]"
Naive Bayes,19,4,0.7633702016916071,0.6818181818181818,0.9158004158004158,0.6725571725571725,0.6725571725571726,0.8076923076923077,0.8362785862785863,0.8412698412698413,0.8076923076923077,0.8648648648648649,0.8076923076923077,0.8648648648648649,0.8362785862785863,"[0.8648648648648649, 0.8076923076923077]","[0.8648648648648649, 0.8076923076923077]","[0.8648648648648649, 0.8076923076923077]","[0.8648648648648649, 0.8076923076923077]"
Naive Bayes,20,4,0.791095890410959,0.7,0.8157051282051282,0.4958203151347118,0.48654244306418226,0.7241379310344828,0.7408568443051202,0.7419354838709677,0.8076923076923077,0.6944444444444444,0.65625,0.8333333333333334,0.7510683760683761,"[0.8333333333333334, 0.65625]","[0.6944444444444444, 0.8076923076923077]","[0.7575757575757576, 0.7241379310344828]","[0.6944444444444444, 0.8076923076923077]"
Naive Bayes,21,5,0.7998369210697978,0.7069767441860465,0.75,0.4403855060505442,0.43243243243243246,0.7,0.7136363636363636,0.7142857142857143,0.7777777777777778,0.6666666666666666,0.6363636363636364,0.8,0.7222222222222222,"[0.8, 0.6363636363636364]","[0.6666666666666666, 0.7777777777777778]","[0.7272727272727273, 0.7]","[0.6666666666666666, 0.7777777777777778]"
Naive Bayes,22,5,0.7771689497716894,0.6909090909090909,0.861111111111111,0.5809475019311126,0.5806451612903225,0.7636363636363637,0.790268886043534,0.7936507936507936,0.7777777777777778,0.8055555555555556,0.75,0.8285714285714286,0.7916666666666667,"[0.8285714285714286, 0.75]","[0.8055555555555556, 0.7777777777777778]","[0.8169014084507042, 0.7636363636363637]","[0.8055555555555556, 0.7777777777777778]"
Naive Bayes,23,5,0.802732595966168,0.7174887892376681,0.6590436590436591,0.40467443029011024,0.40378548895899047,0.64,0.7015789473684211,0.7142857142857143,0.6153846153846154,0.7837837837837838,0.6666666666666666,0.7435897435897436,0.6995841995841996,"[0.7435897435897436, 0.6666666666666666]","[0.7837837837837838, 0.6153846153846154]","[0.7631578947368421, 0.64]","[0.7837837837837838, 0.6153846153846154]"
Naive Bayes,24,5,0.7817501626545219,0.7123287671232876,0.816008316008316,0.4381273824425104,0.43015075376884426,0.6896551724137931,0.712474645030426,0.7142857142857143,0.7692307692307693,0.6756756756756757,0.625,0.8064516129032258,0.7224532224532225,"[0.8064516129032258, 0.625]","[0.6756756756756757, 0.7692307692307693]","[0.7352941176470589, 0.6896551724137931]","[0.6756756756756757, 0.7692307692307693]"
Naive Bayes,25,5,0.8000775394158697,0.7058823529411765,0.7617521367521367,0.4341827593475684,0.43394199785177223,0.6666666666666666,0.7168949771689497,0.7258064516129032,0.6538461538461539,0.7777777777777778,0.68,0.7567567567567568,0.7158119658119658,"[0.7567567567567568, 0.68]","[0.7777777777777778, 0.6538461538461539]","[0.7671232876712328, 0.6666666666666666]","[0.7777777777777778, 0.6538461538461539]"
