Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,26,6,1.0,1.0,0.7681318681318682,0.35087226992607884,0.3403528742174161,0.5777777777777777,0.6655122655122655,0.6885245901639344,0.5,0.8285714285714286,0.6842105263157895,0.6904761904761905,0.6642857142857144,"[0.6904761904761905, 0.6842105263157895]","[0.8285714285714286, 0.5]","[0.7532467532467533, 0.5777777777777777]","[0.8285714285714286, 0.5]"
Gradient Boosting,27,6,1.0,1.0,0.8813186813186813,0.595280154255767,0.5896860986547086,0.75,0.7939189189189189,0.8032786885245902,0.6923076923076923,0.8857142857142857,0.8181818181818182,0.7948717948717948,0.789010989010989,"[0.7948717948717948, 0.8181818181818182]","[0.8857142857142857, 0.6923076923076923]","[0.8378378378378378, 0.75]","[0.8857142857142857, 0.6923076923076923]"
Gradient Boosting,28,6,1.0,1.0,0.8164835164835165,0.4922527009609388,0.4896820970440603,0.6938775510204082,0.7441990494828068,0.7540983606557377,0.6538461538461539,0.8285714285714286,0.7391304347826086,0.7631578947368421,0.7412087912087912,"[0.7631578947368421, 0.7391304347826086]","[0.8285714285714286, 0.6538461538461539]","[0.7945205479452054, 0.6938775510204082]","[0.8285714285714286, 0.6538461538461539]"
Gradient Boosting,29,6,1.0,1.0,0.7791208791208792,0.46373626373626375,0.46373626373626375,0.6923076923076923,0.7318681318681319,0.7377049180327869,0.6923076923076923,0.7714285714285715,0.6923076923076923,0.7714285714285715,0.7318681318681319,"[0.7714285714285715, 0.6923076923076923]","[0.7714285714285715, 0.6923076923076923]","[0.7714285714285715, 0.6923076923076923]","[0.7714285714285715, 0.6923076923076923]"
Gradient Boosting,30,6,1.0,1.0,0.8676470588235294,0.6253635012747127,0.625,0.7843137254901961,0.8124467178175618,0.8166666666666667,0.7692307692307693,0.8529411764705882,0.8,0.8285714285714286,0.8110859728506787,"[0.8285714285714286, 0.8]","[0.8529411764705882, 0.7692307692307693]","[0.8405797101449275, 0.7843137254901961]","[0.8529411764705882, 0.7692307692307693]"
Gradient Boosting,31,7,1.0,1.0,0.845054945054945,0.49182218668705335,0.48450704225352115,0.6808510638297872,0.7404255319148936,0.7540983606557377,0.6153846153846154,0.8571428571428571,0.7619047619047619,0.75,0.7362637362637363,"[0.75, 0.7619047619047619]","[0.8571428571428571, 0.6153846153846154]","[0.8, 0.6808510638297872]","[0.8571428571428571, 0.6153846153846154]"
Gradient Boosting,32,7,1.0,1.0,0.8362637362637363,0.3676184000896372,0.35517970401691323,0.6666666666666666,0.6720430107526881,0.6721311475409836,0.7692307692307693,0.6,0.5882352941176471,0.7777777777777778,0.6846153846153846,"[0.7777777777777778, 0.5882352941176471]","[0.6, 0.7692307692307693]","[0.6774193548387096, 0.6666666666666666]","[0.6, 0.7692307692307693]"
Gradient Boosting,33,7,1.0,1.0,0.7373626373626374,0.2997840524540494,0.299617277200656,0.6037735849056604,0.6497128794093519,0.6557377049180327,0.6153846153846154,0.6857142857142857,0.5925925925925926,0.7058823529411765,0.6505494505494506,"[0.7058823529411765, 0.5925925925925926]","[0.6857142857142857, 0.6153846153846154]","[0.6956521739130435, 0.6037735849056604]","[0.6857142857142857, 0.6153846153846154]"
Gradient Boosting,34,7,1.0,1.0,0.8241758241758241,0.5615923108449842,0.5532394366197184,0.723404255319149,0.7750354609929078,0.7868852459016393,0.6538461538461539,0.8857142857142857,0.8095238095238095,0.775,0.7697802197802197,"[0.775, 0.8095238095238095]","[0.8857142857142857, 0.6538461538461539]","[0.8266666666666667, 0.723404255319149]","[0.8857142857142857, 0.6538461538461539]"
Gradient Boosting,35,7,1.0,1.0,0.755656108597285,0.41604008711280355,0.4097222222222222,0.6382978723404256,0.7027105800058292,0.7166666666666667,0.5769230769230769,0.8235294117647058,0.7142857142857143,0.717948717948718,0.7002262443438914,"[0.717948717948718, 0.7142857142857143]","[0.8235294117647058, 0.5769230769230769]","[0.7671232876712328, 0.6382978723404256]","[0.8235294117647058, 0.5769230769230769]"
Gradient Boosting,36,8,1.0,1.0,0.7758241758241758,0.374337864342576,0.37249593936112624,0.6545454545454545,0.6854816824966079,0.6885245901639344,0.6923076923076923,0.6857142857142857,0.6206896551724138,0.75,0.689010989010989,"[0.75, 0.6206896551724138]","[0.6857142857142857, 0.6923076923076923]","[0.7164179104477612, 0.6545454545454545]","[0.6857142857142857, 0.6923076923076923]"
Gradient Boosting,37,8,1.0,1.0,0.8637362637362638,0.4594337259924967,0.45837957824639286,0.68,0.7288888888888889,0.7377049180327869,0.6538461538461539,0.8,0.7083333333333334,0.7567567567567568,0.726923076923077,"[0.7567567567567568, 0.7083333333333334]","[0.8, 0.6538461538461539]","[0.7777777777777778, 0.68]","[0.8, 0.6538461538461539]"
Gradient Boosting,38,8,1.0,1.0,0.8252747252747252,0.5272919760785556,0.5260821309655938,0.72,0.7627777777777778,0.7704918032786885,0.6923076923076923,0.8285714285714286,0.75,0.7837837837837838,0.7604395604395604,"[0.7837837837837838, 0.75]","[0.8285714285714286, 0.6923076923076923]","[0.8055555555555556, 0.72]","[0.8285714285714286, 0.6923076923076923]"
Gradient Boosting,39,8,1.0,1.0,0.7285714285714286,0.2704549901875177,0.26985854189336234,0.5925925925925926,0.6345315904139434,0.639344262295082,0.6153846153846154,0.6571428571428571,0.5714285714285714,0.696969696969697,0.6362637362637362,"[0.696969696969697, 0.5714285714285714]","[0.6571428571428571, 0.6153846153846154]","[0.6764705882352942, 0.5925925925925926]","[0.6571428571428571, 0.6153846153846154]"
Gradient Boosting,40,8,1.0,1.0,0.8416289592760181,0.4550466375675794,0.43661971830985913,0.6363636363636364,0.7129186602870814,0.7333333333333333,0.5384615384615384,0.8823529411764706,0.7777777777777778,0.7142857142857143,0.7104072398190044,"[0.7142857142857143, 0.7777777777777778]","[0.8823529411764706, 0.5384615384615384]","[0.7894736842105263, 0.6363636363636364]","[0.8823529411764706, 0.5384615384615384]"
Gradient Boosting,41,9,1.0,1.0,0.8670329670329671,0.595280154255767,0.5896860986547086,0.75,0.7939189189189189,0.8032786885245902,0.6923076923076923,0.8857142857142857,0.8181818181818182,0.7948717948717948,0.789010989010989,"[0.7948717948717948, 0.8181818181818182]","[0.8857142857142857, 0.6923076923076923]","[0.8378378378378378, 0.75]","[0.8857142857142857, 0.6923076923076923]"
Gradient Boosting,42,9,1.0,1.0,0.7857142857142858,0.45726659240727496,0.44733861834654587,0.6521739130434783,0.7208237986270023,0.7377049180327869,0.5769230769230769,0.8571428571428571,0.75,0.7317073170731707,0.7170329670329669,"[0.7317073170731707, 0.75]","[0.8571428571428571, 0.5769230769230769]","[0.7894736842105263, 0.6521739130434783]","[0.8571428571428571, 0.5769230769230769]"
Gradient Boosting,43,9,1.0,1.0,0.7582417582417582,0.2792896329177484,0.2709163346613547,0.5333333333333333,0.6303030303030304,0.6557377049180327,0.46153846153846156,0.8,0.631578947368421,0.6666666666666666,0.6307692307692307,"[0.6666666666666666, 0.631578947368421]","[0.8, 0.46153846153846156]","[0.7272727272727273, 0.5333333333333333]","[0.8, 0.46153846153846156]"
Gradient Boosting,44,9,1.0,1.0,0.7967032967032968,0.3191425922055633,0.31614349775784756,0.5833333333333334,0.6565315315315315,0.6721311475409836,0.5384615384615384,0.7714285714285715,0.6363636363636364,0.6923076923076923,0.654945054945055,"[0.6923076923076923, 0.6363636363636364]","[0.7714285714285715, 0.5384615384615384]","[0.7297297297297297, 0.5833333333333334]","[0.7714285714285715, 0.5384615384615384]"
Gradient Boosting,45,9,1.0,1.0,0.826923076923077,0.5927601809954751,0.5927601809954751,0.7692307692307693,0.7963800904977376,0.8,0.7692307692307693,0.8235294117647058,0.7692307692307693,0.8235294117647058,0.7963800904977376,"[0.8235294117647058, 0.7692307692307693]","[0.8235294117647058, 0.7692307692307693]","[0.8235294117647058, 0.7692307692307693]","[0.8235294117647058, 0.7692307692307693]"
Gradient Boosting,46,10,1.0,1.0,0.8604395604395605,0.45721137323066513,0.452914798206278,0.6666666666666666,0.7252252252252251,0.7377049180327869,0.6153846153846154,0.8285714285714286,0.7272727272727273,0.7435897435897436,0.7219780219780221,"[0.7435897435897436, 0.7272727272727273]","[0.8285714285714286, 0.6153846153846154]","[0.7837837837837838, 0.6666666666666666]","[0.8285714285714286, 0.6153846153846154]"
Gradient Boosting,47,10,1.0,1.0,0.7670329670329671,0.4407175437754165,0.43854899837574446,0.6909090909090909,0.7185888738127544,0.7213114754098361,0.7307692307692307,0.7142857142857143,0.6551724137931034,0.78125,0.7225274725274725,"[0.78125, 0.6551724137931034]","[0.7142857142857143, 0.7307692307692307]","[0.746268656716418, 0.6909090909090909]","[0.7142857142857143, 0.7307692307692307]"
Gradient Boosting,48,10,1.0,1.0,0.7582417582417583,0.3456725946836821,0.3426724137931034,0.6428571428571429,0.66991341991342,0.6721311475409836,0.6923076923076923,0.6571428571428571,0.6,0.7419354838709677,0.6747252747252748,"[0.7419354838709677, 0.6]","[0.6571428571428571, 0.6923076923076923]","[0.696969696969697, 0.6428571428571429]","[0.6571428571428571, 0.6923076923076923]"
Gradient Boosting,49,10,1.0,1.0,0.8131868131868132,0.4594337259924967,0.45837957824639286,0.68,0.7288888888888889,0.7377049180327869,0.6538461538461539,0.8,0.7083333333333334,0.7567567567567568,0.726923076923077,"[0.7567567567567568, 0.7083333333333334]","[0.8, 0.6538461538461539]","[0.7777777777777778, 0.68]","[0.8, 0.6538461538461539]"
Gradient Boosting,50,10,1.0,1.0,0.7929864253393665,0.4518689194467694,0.4418604651162791,0.6521739130434783,0.717978848413631,0.7333333333333333,0.5769230769230769,0.8529411764705882,0.75,0.725,0.7149321266968325,"[0.725, 0.75]","[0.8529411764705882, 0.5769230769230769]","[0.7837837837837838, 0.6521739130434783]","[0.8529411764705882, 0.5769230769230769]"
KNN,1,1,0.8853763143331489,0.7881773399014779,0.8357142857142856,0.3881769827181142,0.3845291479820627,0.625,0.6908783783783784,0.7049180327868853,0.5769230769230769,0.8,0.6818181818181818,0.717948717948718,0.6884615384615385,"[0.717948717948718, 0.6818181818181818]","[0.8, 0.5769230769230769]","[0.7567567567567568, 0.625]","[0.8, 0.5769230769230769]"
KNN,2,1,0.9100027670171554,0.7881773399014779,0.6956043956043956,0.32371722582037904,0.3229744728079911,0.6,0.6611111111111111,0.6721311475409836,0.5769230769230769,0.7428571428571429,0.625,0.7027027027027027,0.6598901098901099,"[0.7027027027027027, 0.625]","[0.7428571428571429, 0.5769230769230769]","[0.7222222222222222, 0.6]","[0.7428571428571429, 0.5769230769230769]"
KNN,3,1,0.8877628666297731,0.76,0.8027472527472528,0.45726659240727496,0.44733861834654587,0.6521739130434783,0.7208237986270023,0.7377049180327869,0.5769230769230769,0.8571428571428571,0.75,0.7317073170731707,0.7170329670329669,"[0.7317073170731707, 0.75]","[0.8571428571428571, 0.5769230769230769]","[0.7894736842105263, 0.6521739130434783]","[0.8571428571428571, 0.5769230769230769]"
KNN,4,1,0.8876245157719977,0.7536231884057971,0.8016483516483517,0.5010988905983745,0.4841437632135306,0.7333333333333333,0.7376344086021505,0.7377049180327869,0.8461538461538461,0.6571428571428571,0.6470588235294118,0.8518518518518519,0.7516483516483516,"[0.8518518518518519, 0.6470588235294118]","[0.6571428571428571, 0.8461538461538461]","[0.7419354838709677, 0.7333333333333333]","[0.6571428571428571, 0.8461538461538461]"
KNN,5,1,0.8959478021978022,0.7692307692307693,0.8122171945701357,0.555720126229905,0.5527522935779817,0.7346938775510204,0.7757976430008624,0.7833333333333333,0.6923076923076923,0.8529411764705882,0.782608695652174,0.7837837837837838,0.7726244343891402,"[0.7837837837837838, 0.782608695652174]","[0.8529411764705882, 0.6923076923076923]","[0.8169014084507042, 0.7346938775510204]","[0.8529411764705882, 0.6923076923076923]"
KNN,6,2,0.8957180409518539,0.7745098039215687,0.8214285714285714,0.3967032967032967,0.3967032967032966,0.6538461538461539,0.6983516483516483,0.7049180327868853,0.6538461538461539,0.7428571428571429,0.6538461538461539,0.7428571428571429,0.6983516483516483,"[0.7428571428571429, 0.6538461538461539]","[0.7428571428571429, 0.6538461538461539]","[0.7428571428571429, 0.6538461538461539]","[0.7428571428571429, 0.6538461538461539]"
KNN,7,2,0.8938848920863309,0.7655502392344498,0.6961538461538462,0.3522819383711917,0.34704225352112683,0.5957446808510638,0.6712056737588652,0.6885245901639344,0.5384615384615384,0.8,0.6666666666666666,0.7,0.6692307692307693,"[0.7, 0.6666666666666666]","[0.8, 0.5384615384615384]","[0.7466666666666667, 0.5957446808510638]","[0.8, 0.5384615384615384]"
KNN,8,2,0.8722329828444936,0.7389162561576355,0.8417582417582419,0.631362435002915,0.6219718309859155,0.7659574468085106,0.809645390070922,0.819672131147541,0.6923076923076923,0.9142857142857143,0.8571428571428571,0.8,0.8032967032967033,"[0.8, 0.8571428571428571]","[0.9142857142857143, 0.6923076923076923]","[0.8533333333333334, 0.7659574468085106]","[0.9142857142857143, 0.6923076923076923]"
KNN,9,2,0.900179856115108,0.78,0.7346153846153847,0.2997840524540494,0.299617277200656,0.6037735849056604,0.6497128794093519,0.6557377049180327,0.6153846153846154,0.6857142857142857,0.5925925925925926,0.7058823529411765,0.6505494505494506,"[0.7058823529411765, 0.5925925925925926]","[0.6857142857142857, 0.6153846153846154]","[0.6956521739130435, 0.6037735849056604]","[0.6857142857142857, 0.6153846153846154]"
KNN,10,2,0.9056318681318681,0.7867298578199052,0.7087104072398189,0.4629318682846988,0.4618834080717489,0.7037037037037037,0.7306397306397306,0.7333333333333333,0.7307692307692307,0.7352941176470589,0.6785714285714286,0.78125,0.7330316742081449,"[0.78125, 0.6785714285714286]","[0.7352941176470589, 0.7307692307692307]","[0.7575757575757576, 0.7037037037037037]","[0.7352941176470589, 0.7307692307692307]"
KNN,11,3,0.9037769784172662,0.8195121951219512,0.6648351648351649,0.3079581849097355,0.3064428803465079,0.6181818181818182,0.6523744911804613,0.6557377049180327,0.6538461538461539,0.6571428571428571,0.5862068965517241,0.71875,0.6554945054945055,"[0.71875, 0.5862068965517241]","[0.6571428571428571, 0.6538461538461539]","[0.6865671641791045, 0.6181818181818182]","[0.6571428571428571, 0.6538461538461539]"
KNN,12,3,0.9041574432761483,0.7884615384615384,0.6835164835164835,0.21274169005533006,0.2095774647887324,0.5106382978723404,0.6019858156028368,0.6229508196721312,0.46153846153846156,0.7428571428571429,0.5714285714285714,0.65,0.6021978021978023,"[0.65, 0.5714285714285714]","[0.7428571428571429, 0.46153846153846156]","[0.6933333333333334, 0.5106382978723404]","[0.7428571428571429, 0.46153846153846156]"
KNN,13,3,0.8784933591588268,0.74,0.8576923076923078,0.5272919760785556,0.5260821309655938,0.72,0.7627777777777778,0.7704918032786885,0.6923076923076923,0.8285714285714286,0.75,0.7837837837837838,0.7604395604395604,"[0.7837837837837838, 0.75]","[0.8285714285714286, 0.6923076923076923]","[0.8055555555555556, 0.72]","[0.8285714285714286, 0.6923076923076923]"
KNN,14,3,0.8865868843386829,0.7684729064039408,0.7917582417582417,0.4500265855315861,0.44396782841823057,0.7017543859649122,0.7201079622132254,0.7213114754098361,0.7692307692307693,0.6857142857142857,0.6451612903225806,0.8,0.7274725274725276,"[0.8, 0.6451612903225806]","[0.6857142857142857, 0.7692307692307693]","[0.7384615384615385, 0.7017543859649122]","[0.6857142857142857, 0.7692307692307693]"
KNN,15,3,0.8995535714285714,0.7668393782383419,0.8133484162895929,0.4629318682846988,0.4618834080717489,0.7037037037037037,0.7306397306397306,0.7333333333333333,0.7307692307692307,0.7352941176470589,0.6785714285714286,0.78125,0.7330316742081449,"[0.78125, 0.6785714285714286]","[0.7352941176470589, 0.7307692307692307]","[0.7575757575757576, 0.7037037037037037]","[0.7352941176470589, 0.7307692307692307]"
KNN,16,4,0.8592971776425014,0.7523809523809524,0.8126373626373626,0.5262457637432161,0.5213004484304933,0.7083333333333334,0.7595720720720721,0.7704918032786885,0.6538461538461539,0.8571428571428571,0.7727272727272727,0.7692307692307693,0.7554945054945055,"[0.7692307692307693, 0.7727272727272727]","[0.8571428571428571, 0.6538461538461539]","[0.8108108108108109, 0.7083333333333334]","[0.8571428571428571, 0.6538461538461539]"
KNN,17,4,0.8796347537354732,0.7326732673267327,0.8351648351648352,0.5272919760785556,0.5260821309655938,0.72,0.7627777777777778,0.7704918032786885,0.6923076923076923,0.8285714285714286,0.75,0.7837837837837838,0.7604395604395604,"[0.7837837837837838, 0.75]","[0.8285714285714286, 0.6923076923076923]","[0.8055555555555556, 0.72]","[0.8285714285714286, 0.6923076923076923]"
KNN,18,4,0.8984850581073602,0.7647058823529411,0.7857142857142857,0.32371722582037904,0.3229744728079911,0.6,0.6611111111111111,0.6721311475409836,0.5769230769230769,0.7428571428571429,0.625,0.7027027027027027,0.6598901098901099,"[0.7027027027027027, 0.625]","[0.7428571428571429, 0.5769230769230769]","[0.7222222222222222, 0.6]","[0.7428571428571429, 0.5769230769230769]"
